date,close,high,low,open,volume,yen_volume,ret_1d,ret_1w,ret_1m,ret_3m,ret_6m,ret_12m,reversal_1w,reversal_1m,momentum_12_1,vol_20d,vol_60d,vol_120d,vol_parkinson,rsi_14,macd_line,macd_signal,macd_hist,bb_pos,bb_width,ema_cross_5_20,ema_cross_50_200,high_to_price,amihud_60d,rel_volume_5_60,log_yen_volume,beta_nky_60d,beta_nky_252d,beta_usdjpy_60d,usdjpy_ret_1m,usdjpy_ret_3m,idio_vol_60d,fiscal_year_end_flag,pre_fiscal_year_end,ex_div_season,golden_week,obon_holiday,calendar_year_end,day_of_week,is_monday,is_friday,fiscal_quarter,in_index,bench_weight,stoch_k,stoch_d,stoch_kd_cross,atr_14,atr_pct,atr_norm_ret,williams_r,cci_20,mfi_14,roc_5,roc_10,roc_20,obv,obv_ret_1m,obv_ret_3m,donchian_pos,keltner_pos,skew_20d,skew_60d,kurt_20d,kurt_60d,max_ret_1m,min_ret_1m,var_95_20d,cvar_95_20d,max_dd_60d,max_dd_252d,vol_of_vol_20d,gain_loss_ratio_20d,vol_ratio_5_252,vol_ratio_20_252,price_vol_diverge,dv_zscore_252d,turnover_decel,vol_imbalance_20d,cmf_20,vwap_dev_20d,nikkei_vi,nikkei_vi_ret_1m,nikkei_vi_zscore,vix,vix_ret_1m,vix_zscore,usdjpy_level,usdjpy_zscore,usdjpy_ret_1w,usdjpy_trend,usdjpy_vol_20d,us10y,us10y_ret_1m,us_curve_5_10,spx_ret_1d,spx_ret_1m,spx_trend,nky_ret_1m,nky_ret_3m,nky_ret_12m,nky_trend,nky_vol_20d,risk_off_flag,cs_rank_ret_1d,cs_rank_ret_1w,cs_rank_ret_1m,cs_rank_ret_3m,cs_rank_ret_12m,cs_rank_reversal_1m,cs_rank_momentum_12_1,cs_rank_vol_20d,cs_rank_vol_60d,cs_rank_amihud_60d,cs_rank_rsi_14,cs_rank_bb_pos,cs_rank_high_to_price,cs_rank_log_yen_volume,cs_rank_max_ret_1m,cs_rank_skew_20d,cs_rank_stoch_k,cs_rank_obv_ret_1m,cs_z_vol_20d,cs_z_ret_1m,cs_z_ret_12m,cs_z_amihud_60d,cs_decile_ret_1m,cs_decile_momentum_12_1,cs_decile_vol_20d,score_reversal,score_momentum,score_low_vol,score_liquidity,score_technical
2024-01-04,2446.03955078125,2446.03955078125,2387.557390743596,2418.190903144272,29812900.0,72923532523.48633,0.017178052134779076,0.03862815775945272,-0.06989064437345271,-0.015872975335182504,0.1605679856983051,0.4936196406270801,-0.03862815775945272,0.06989064437345271,0.6058537972891764,0.3065004895778446,0.30405483272576883,0.2869529441211938,0.18725648421893223,45.191291964616944,-39.49812918096859,-41.09390731401737,1.595778133048782,0.5017127606562463,0.13293149456920786,-0.013170971698951983,0.099706075424423,1.1005692641110019,1.944911093285561e-13,0.8022116758862098,25.01267722940532,1.2112291395849901,1.0336229167623319,1.4062080658420757,-0.028852694624072583,-0.042181992145090774,0.20521986320931282,0,0,0,0,0,0,3,0,0,4,True,0.00333792834224787,71.0658881726614,45.37956052275414,25.686327649907263,56.725000079595894,0.02319054900869378,-0.001232095976648443,-28.9341118273386,-17.546109151414456,53.101550478844125,3.862815775945272,0.5917042133548822,-4.787718149359598,1520503500.0,-0.024675680554149704,0.01699926579577493,0.4185344533293155,0.5321782322736054,-0.9639836822378012,-0.14182166948643915,0.35049853891606286,0.297181263257551,0.026343176450925654,-0.04164979298054661,-0.041140325471985095,-0.04164979298054661,-1.9048693564304697,-3.7221146460543335,0.004244528273123448,0.7100605331621712,0.8654019585687917,1.0777171120217834,0,0.5296184269749804,-0.19700453030266107,-0.013493762371679787,0.0441306988853066,0.001038211417231154,,,,14.130000114440918,0.11876484452956793,-0.8665184250168935,142.99899291992188,0.37783250882149094,0.004605008526340271,0.01690714187716269,0.1265505201592281,3.990999937057495,-0.2349998950958252,0.017999887466430664,-0.017159550790237788,0.020262925687523747,0.04639771206253851,-0.004293264505118799,0.04392908243212368,0.23810172897966453,0.042562276113544684,0.17927728902966675,0,0.6146788990825688,0.7293577981651376,0.04128440366972477,0.4541284403669725,0.8119266055045872,0.963302752293578,0.8990825688073395,0.8165137614678899,0.6513761467889908,0.009174311926605505,0.2018348623853211,0.15137614678899083,0.5091743119266054,0.9908256880733946,0.40825688073394495,0.11009174311926606,0.3394495412844037,0.3348623853211009,0.5285691644284533,-1.3477396111877682,0.5711929220177958,-0.4963362587352472,1,9,9,0.7683486238532109,0.7331354560172694,0.1572026765423786,0.3772409729820722,0.25688073394495414
2024-01-05,2507.770751953125,2513.804625685383,2453.9300324960527,2453.9300324960527,30515500.0,76525878381.22559,0.02523720483266856,0.06316409401582446,-0.023848262897092076,0.005396362972921898,0.18315707777452195,0.5271145395112529,-0.06316409401582446,0.023848262897092076,0.5644233180832432,0.3212409391661142,0.29465835127567175,0.28769910132351173,0.19158791568176847,52.58301642981191,-29.064010359786607,-38.68792792317122,9.623917563384616,0.7060999609995665,0.12849937293045693,-0.0020354886220558255,0.09911388621063555,1.0734776878201844,1.9239585619607554e-13,0.897643033067108,25.06089480006844,1.1623822927309189,1.0361579601348039,1.455711053212107,-0.01657180990423779,-0.02430753416497833,0.20354544539778596,0,0,0,0,0,0,4,0,1,4,True,0.003416332326086938,96.9483528310707,69.24106176890938,27.707291062161318,59.07887601627424,0.023558324049461815,-0.00040366818912605383,-3.051647168929311,55.510909813118495,59.43887709211283,6.316409401582446,2.310154332337433,-1.8885151488870378,1551019000.0,0.01474834582016804,0.017844612140657246,0.617338862181108,0.764298883132046,-0.9398715395342486,-0.2879359118718428,0.225098320502204,0.2277042866052113,0.026343176450925654,-0.04164979298054661,-0.041140325471985095,-0.04164979298054661,-1.9048693564304697,-10.06234188518791,0.004408934670597159,0.883844940017302,0.959776933946176,1.0857265920644459,0,0.6473499709059696,-0.1160049491638443,0.07883662816851618,0.10554357478894333,0.027318071076422562,,,,13.350000381469727,0.02064223695248857,-1.1052543172215985,144.76499938964844,0.6323883605419229,0.01766629826801669,0.016529316296546526,0.1328064460592193,4.041999816894531,-0.2460002899169922,0.03399991989135742,0.0018240216394342923,0.027510135390784285,0.04666439940072431,0.0043883936229480724,0.049675794537957785,0.2342933782542218,0.04256404540190273,0.17173183532449787,0,0.8853211009174312,0.8394495412844036,0.18807339449541285,0.4724770642201835,0.8440366972477065,0.8165137614678899,0.8669724770642202,0.8440366972477065,0.6238532110091743,0.009174311926605505,0.3119266055045872,0.3623853211009174,0.46788990825688076,0.9862385321100917,0.38073394495412843,0.10550458715596331,0.8853211009174312,0.555045871559633,0.6958796933200904,-0.8012853712202067,0.6596280825486913,-0.49423823600117756,2,9,9,0.8371559633027523,0.7752293577981652,0.14942555340459557,0.3755207894958336,0.5286697247706422
2024-01-09,2500.80908203125,2521.2314279127227,2471.5679958827777,2520.303139463565,30486100.0,76239915755.71289,-0.0027760392039236637,0.04297340229528568,-0.02160876477188889,0.034165277624935486,0.17124713586084606,0.5274836860780983,-0.04297340229528568,0.02160876477188889,0.5612197156712742,0.30462303819859543,0.29431681632514195,0.2857187553342074,0.18848791540825757,63.687216832568225,-21.113264036562214,-35.17299514584942,14.059731109287206,0.7364395815232218,0.11092561486998972,0.004037839771882545,0.09842124216505033,1.0764659996368673,1.9130177007889965e-13,0.9210480670917016,25.057150991303722,1.1401705722489124,1.0298453852773335,1.4500616621530389,-0.005207287982573305,-0.03277863922223556,0.2058406473806401,0,0,0,0,0,0,1,0,0,4,True,0.003360755407594365,90.04525848050007,86.01983316141065,4.025425319089422,54.57005504239299,0.021820960038288553,-0.00039598209595174543,-9.954741519499947,74.77052419647306,69.13201519487552,4.297340229528568,1.891089592476991,-4.704617558410473,1520532900.0,0.01101688677500845,0.019089092799106755,0.6277615948800027,0.7300295295604268,-1.0171476231305316,-0.29951219824050473,0.3915884392724827,0.24766241466176733,0.026343176450925654,-0.04164979298054661,-0.041140325471985095,-0.04164979298054661,-1.9048693564304697,-10.06234188518791,0.004541458997814538,0.7113065857663016,0.9839430781649947,1.0882736219663258,1,0.6316920263728069,-0.09586793403374383,-0.018896403084119322,0.0708360985822094,0.026433798514880775,,,,12.760000228881836,-0.0070039027172073,-1.28307125604934,144.22999572753906,0.5477222082823867,0.012340950215462776,0.016054879267873412,0.13318541738299008,4.019000053405762,-0.15199995040893555,0.039999961853027344,0.01253695158403545,0.0406161185687548,0.04728724437242926,0.02967979240822949,0.07773748615953657,0.24419525708098533,0.04290038073787472,0.16115557897243266,0,0.21559633027522937,0.6880733944954128,0.12385321100917432,0.4541284403669725,0.8302752293577982,0.8807339449541285,0.8944954128440367,0.8119266055045872,0.6146788990825688,0.009174311926605505,0.38990825688073394,0.2798165137614679,0.481651376146789,0.9862385321100917,0.3623853211009174,0.0963302752293578,0.6376146788990825,0.463302752293578,0.5401420975870469,-1.0007667149801578,0.6292050917595042,-0.4900752284326745,2,9,9,0.7743119266055046,0.7676740420939019,0.1600328255197374,0.3755207894958336,0.4426605504587156
2024-01-10,2548.1513671875,2554.6493852459016,2487.3484839267417,2491.52578125,33701200.0,85875758855.85938,0.018930787438518504,0.07394357211944103,-0.029006009295364232,0.10797175535218706,0.1870394095981247,0.5551167094288345,-0.07394357211944103,0.029006009295364232,0.6015719194104483,0.3114719502633653,0.2939218852283264,0.2865557154107088,0.19496763032811223,65.38878005961368,-10.866847286112716,-30.31176557390208,19.444918287789363,0.953874240952942,0.10276254082973911,0.012124001103934967,0.09831584558314432,1.05646626140622,1.8988987052072703e-13,1.0253580060040965,25.176167424199335,1.151317965192534,1.0289402792519629,1.465312751694429,-0.011407619666426783,-0.03645319798528224,0.20568922571202178,0,0,0,0,0,0,2,0,0,4,True,0.003364767710849562,97.27626243486148,94.75662458214401,2.519637852717466,55.89621269044911,0.021935985989774254,-0.0005189262008858864,-2.7237375651385305,124.70009513373435,69.37924489716099,7.394357211944103,8.177331078833095,-1.7713337047689293,1554234100.0,0.014605507485831781,0.07486020623142453,0.9727626243486147,0.8947602085814282,-1.130254036496587,-0.30087830498190543,0.5336996586858102,0.25822841940549074,0.024924005165988916,-0.04164979298054661,-0.041140325471985095,-0.04164979298054661,-1.9048693564304697,-3.112666145599131,0.004950403722969218,0.8849615079633846,1.0966165967243084,1.0985075435650928,0,0.9566423970369843,-0.0017213781114762128,0.08075836919331648,0.1136222867651061,0.04659600357896609,,,,12.6899995803833,-0.02158833314424058,-1.2965384717530575,144.42799377441406,0.5714772744775581,0.02119537439563235,0.015637530876050354,0.13341341123682915,4.03000020980835,-0.09099960327148438,0.04900026321411133,0.005649980650495934,0.05017995116419449,0.04803542715014797,0.0293394226042043,0.12066094883401135,0.2681609052762344,0.04382081651437453,0.16014288500613844,0,0.7798165137614679,0.908256880733945,0.11009174311926606,0.573394495412844,0.8440366972477065,0.8944954128440367,0.8944954128440367,0.8302752293577982,0.6284403669724771,0.009174311926605505,0.3440366972477064,0.5504587155963303,0.43119266055045874,1.0,0.3256880733944954,0.0871559633027523,0.8990825688073395,0.5137614678899083,0.6349517433394901,-1.1137437503017795,0.6741313094675117,-0.48799437938196416,2,9,9,0.8995412844036698,0.7825148407987048,0.1521599612827203,0.3806813399545492,0.5768348623853212
2024-01-11,2640.052001953125,2661.866777637337,2624.2711003943336,2624.2711003943336,49003100.0,129370732256.90918,0.036065610524173675,0.0978575354693274,0.017713431161438864,0.09806957358114587,0.22827441216937094,0.6129763291782522,-0.0978575354693274,-0.017713431161438864,0.5849022718875636,0.29756283576006753,0.30184858619266486,0.2905799653394758,0.19067596317601873,70.42770902404155,4.615915588404732,-23.32622934144072,27.94214492984545,1.1428289213487608,0.1260357708716794,0.02534405552574448,0.09932466724981626,1.019690500943975,1.9158575731792253e-13,1.1584552843538245,25.58594801303574,1.1831272518898648,1.0430465486215255,1.5388045553063299,0.003120091344581688,-0.025954730827910666,0.20816321295398815,0,0,0,0,0,0,3,0,0,4,True,0.0034211286993467106,93.69127322051447,93.67093137862527,0.020341841889205625,60.83603904903303,0.023043500281064992,0.00029116673995100296,-6.308726779485527,222.87984413735495,76.5905995231203,9.78575354693274,13.03656328552034,6.09960849616884,1603237200.0,0.06509681912017018,0.07784224377991156,0.9369127322051447,1.169852340616919,-0.9651361823015094,-0.24250689989414503,1.3842971222133145,0.13960822434700135,0.035430472453781725,-0.04164979298054661,-0.03900976836375256,-0.04111351139258712,-1.9048693564304697,-3.112666145599131,0.004826584190675342,1.5207048544688553,1.2513873671276534,1.0822065869011064,0,2.420728836368929,0.15632946821271498,0.255396174863388,0.1261912368238221,0.07924129328635039,,,,12.4399995803833,-0.04747326334707691,-1.3657814029206374,145.73399353027344,0.75878325117097,0.029978154549622715,0.015499572027957376,0.11734437635313037,3.9769999980926514,-0.15200018882751465,0.0840001106262207,-0.0006712808369613299,0.04157205964241051,0.04870442127522323,0.06456696316827859,0.12035639925444208,0.29507884816287167,0.0452299269315215,0.1516304229048476,0,0.9587155963302753,0.9541284403669725,0.24770642201834864,0.5642201834862385,0.8623853211009175,0.7568807339449541,0.908256880733945,0.8302752293577982,0.6513761467889908,0.009174311926605505,0.3073394495412844,0.8669724770642202,0.2981651376146789,1.0,0.5871559633027523,0.11926605504587157,0.7155963302752294,0.7385321100917431,0.6175152924927435,-0.6302573855796133,0.7364466242650238,-0.4873628523399817,3,10,9,0.8077981651376147,0.8583378305450621,0.15283435737732515,0.3806813399545492,0.6571100917431193
2024-01-12,2633.5537109375,2676.25496955686,2618.2369551283814,2673.4701048642933,34169200.0,89986423459.76562,-0.0024614253851127366,0.0766603140559845,0.05838452226465862,0.10303263941117247,0.2326226722283622,0.61300086017952,-0.0766603140559845,-0.05838452226465862,0.524021587851768,0.2971736422121808,0.29452786984948365,0.290655897046419,0.1952842804561502,68.34733879800207,16.175300145957863,-15.425923443961004,31.601223589918867,1.032790990264926,0.1420262201103643,0.031748476843084905,0.10015448062154464,1.0222065861840377,1.8523547404789011e-13,1.1863196001563308,25.222924645450554,1.1210258427992026,1.0329712905418174,1.4991661099413685,0.015795048334805273,-0.03076704581083156,0.20947718834223397,0,0,0,0,0,0,4,0,1,4,True,0.00337488918841939,88.14431848870751,93.03728471469441,-4.892966225986896,60.53765990209009,0.022987061038728433,0.0009644330877520898,-11.855681511292499,191.6397362896754,77.2300629336656,7.66603140559845,11.8249718520681,4.860455958220822,1569068000.0,0.08216198455906598,0.07549312375675066,0.8814431848870751,1.0847640710202247,-0.8679816039518368,-0.2509108837796659,1.2670261291852447,0.27606896446860807,0.035430472453781725,-0.04111351139258712,-0.03900976836375256,-0.04111351139258712,-2.4717083536634767,-3.112666145599131,0.004531196377798673,1.4085339825390328,1.280437297463989,1.0857666667747397,1,1.065703963978582,0.17929324655684686,0.14593791302174375,0.08972272229119028,0.07314713226371107,,,,12.699999809265137,0.028340033763930794,-1.2737671075135895,145.04600524902344,0.6507137919276521,0.014213381961079463,0.015222598401098741,0.11755119663332292,3.950000047683716,-0.2949998378753662,0.11800003051757812,0.0007506937530337154,0.03823561924894037,0.04934249921507394,0.09639191103026157,0.13788718426564017,0.3099778718106787,0.047027095074326786,0.15168992207321438,0,0.3302752293577982,0.8394495412844036,0.43119266055045874,0.5688073394495413,0.8532110091743119,0.573394495412844,0.8853211009174312,0.8256880733944955,0.6100917431192661,0.009174311926605505,0.30275229357798167,0.7247706422018348,0.3073394495412844,0.9862385321100917,0.591743119266055,0.13302752293577982,0.6788990825688074,0.7064220183486238,0.6336418701551054,-0.23336509280224935,0.7152759647838843,-0.48711780051664555,5,9,9,0.6743119266055045,0.8327037236913113,0.15695543304435652,0.3755207894958336,0.6032110091743119
2024-01-15,2645.157470703125,2650.263056275635,2627.055849127862,2649.334767989724,4866000.0,12871336252.441406,0.004406122312004879,0.05478440110325056,0.05322483952865342,0.08573067146444946,0.2528598092454475,0.6322654358474344,-0.05478440110325056,-0.05322483952865342,0.5497787125661764,0.29421153704765135,0.29167248814845986,0.2904558958613667,0.19152274612565776,68.87054829853376,25.97312016356682,-7.14611472245544,33.119234886022255,0.9863721052862143,0.1582733182509004,0.03559528058167061,0.10104060285760297,1.0177223769117003,1.8577041249404897e-13,1.0266021944820982,23.27826868008333,1.1050685795133435,1.0354604063886959,1.5626782678320377,0.019970847754365195,-0.031266537969844244,0.2082887422795253,0,0,0,0,0,0,0,1,0,4,True,0.003379714896444046,91.36601462982378,91.06720211301518,0.2988125168085958,58.34955170688714,0.022059008718062028,0.0009121722099258418,-8.633985370176228,163.8768459757912,74.32533166830638,5.478440110325056,12.140890218096146,6.265148418208932,1573934000.0,0.06273677944572786,0.05890083502608712,0.9136601462982377,1.093894128642116,-1.000909188189289,-0.30268013356362783,1.6205413782913616,0.4114641315268688,0.035430472453781725,-0.04111351139258712,-0.03900976836375256,-0.04111351139258712,-2.4717083536634767,-3.112666145599131,0.004168447262060637,1.5665317690425433,1.0991158974948179,1.0521382193528497,1,-1.5577489271246039,0.044649721184791824,0.2028405301906697,0.1409797582542784,0.07818024864001989,,,,12.699999809265137,0.005542335248610364,-1.2652501557776703,145.1490020751953,0.6598430110674239,0.0026490815081192665,0.014974093310358816,0.11418059996931154,3.950000047683716,-0.2889997959136963,0.11800003051757812,0.0,0.03431880570115986,0.04992747000696229,0.09060862090311694,0.12300372298326501,0.3336403452304566,0.0490063143044821,0.15238981239369243,0,0.555045871559633,0.7155963302752294,0.42201834862385323,0.5779816513761468,0.8440366972477065,0.5825688073394495,0.8623853211009175,0.8302752293577982,0.6146788990825688,0.009174311926605505,0.3348623853211009,0.7247706422018348,0.28440366972477066,0.9541284403669725,0.6146788990825688,0.11009174311926606,0.6651376146788991,0.6697247706422018,0.5991541527359412,-0.17810638035738,0.6440715381833408,-0.4916686284745858,5,9,9,0.6389908256880734,0.8057204533189423,0.15471972056224223,0.3634795050921639,0.5986238532110091
2024-01-16,2649.798828125,2663.723151972215,2627.0557658412154,2649.3346839967594,23810700.0,63093564956.83594,0.0017546620468842367,0.059576617489222716,0.06451607841044882,0.07676351964431083,0.2769937540870926,0.6274401872873874,-0.059576617489222716,-0.06451607841044882,0.528807521364548,0.29340377849428145,0.2907292537231199,0.2889197995019478,0.19144990513091625,85.77881052147883,33.723735639352526,1.0278553499061531,32.69588028944637,0.9356086274239346,0.17261318052205002,0.037135786507665136,0.10189250390558624,1.0159397459974775,1.826475642551488e-13,0.9790786000708774,24.86788461962647,1.130708075849344,1.032208963915734,1.5447987882918834,0.02416582791530697,-0.02671913254233349,0.20772191687665978,0,0,0,0,0,0,1,0,0,4,True,0.0033906120026758507,92.57813936813169,90.69615749555426,1.8819818725774269,51.0890218203028,0.01928033980468375,0.0012628168657715445,-7.421860631868312,142.51338271645318,84.78643889640647,5.957661748922272,10.511022973526508,6.770144823118018,1597744700.0,0.09757609193469352,0.05841566292116673,0.926546524159914,1.1342450236803308,-1.0499453057102799,-0.335559451846661,1.7419655093116477,0.4702807576264638,0.035430472453781725,-0.04111351139258712,-0.03900976836375256,-0.04111351139258712,-2.4717083536634767,-3.112666145599131,0.004172447110255659,1.6282316331891387,1.0510513809096773,1.058459820664207,1,0.14747469024474646,-0.006999264034302954,0.27703198593904704,0.13091768191088649,0.07695938517901584,,,,13.84000015258789,0.14664461495576275,-0.8940954658965103,145.79400634765625,0.7495512688797048,0.010785492030069399,0.014862762023808651,0.11363143262047576,4.065999984741211,-0.1399998664855957,0.12199997901916504,-0.0037383190523563314,0.025991673853111408,0.05034526365017844,0.08112432611882348,0.10913438594668357,0.3217038491196593,0.05060663607525484,0.15850933533865058,0,0.6192660550458715,0.7935779816513762,0.5275229357798165,0.5458715596330275,0.8440366972477065,0.47706422018348627,0.8440366972477065,0.8256880733944955,0.6192660550458715,0.009174311926605505,0.7981651376146789,0.7018348623853211,0.1834862385321101,0.9862385321100917,0.6100917431192661,0.08256880733944955,0.8669724770642202,0.7752293577981652,0.6090301951779771,-0.0035639313333380297,0.6198491298938605,-0.4864980051135053,6,9,9,0.65,0.8237992444684297,0.15605904385152766,0.3755207894958336,0.7855504587155964
2024-01-17,2651.655517578125,2710.6018243753283,2642.3726346179355,2673.4702925345705,42925400.0,113823373754.24805,0.0007006907216571268,0.04061931003136077,0.06844957672945573,0.042518315995752065,0.30620918878376946,0.6129639988009525,-0.04061931003136077,-0.06844957672945573,0.5096304345388631,0.24807828125663298,0.29039591690766675,0.2888756985149982,0.1900967514517927,90.20076285911946,39.559951075167646,8.734274494958452,30.825676580209194,0.8865512134564292,0.18160823735278195,0.036993915887415074,0.10267683453274246,1.0222300017503938,1.80427895189649e-13,1.0294938122320836,25.457913730819403,1.1327006238618251,1.0308827316325828,1.4799317473891227,0.03120598935750607,-0.017209762767650183,0.20788733284934988,0,0,0,0,0,0,2,0,0,4,True,0.0034044615886675497,84.340311522629,89.42815517352807,-5.0878436508990745,52.614066686587975,0.019841969040775984,0.001300974835060686,-15.65968847737101,134.04434396273166,94.35626990370322,4.061931003136077,11.756641903154774,11.08301836812653,1640670100.0,0.14306952960163022,0.06406830033020627,0.8505881656108566,1.0651896766844486,-1.0125178564788053,-0.3173186714247272,3.4635052926127012,0.4774891542720042,0.035430472453781725,-0.04111351139258712,-0.01203822840291919,-0.04111351139258712,-2.4717083536634767,-3.112666145599131,0.003987678059545893,2.6077689050044546,1.1144110545909043,1.0544201903094694,0,1.8530347151339417,0.056894646776279645,0.4247568671957477,0.11142066101004866,0.06905834008575105,,,,14.789999961853027,0.2132896202600174,-0.582276252393829,147.24600219726562,0.9588497541438511,0.01932360202575456,0.015045616896533165,0.09784193666914676,4.105999946594238,0.07299995422363281,0.08099985122680664,-0.005632731271107971,0.006800597406982689,0.050546183684025525,0.07463244290040727,0.0878299664696005,0.31181549179519585,0.051975290576023125,0.15578523717759818,0,0.6192660550458715,0.8073394495412844,0.5504587155963303,0.463302752293578,0.8348623853211009,0.4541284403669725,0.8440366972477065,0.7155963302752294,0.6146788990825688,0.009174311926605505,0.908256880733945,0.6926605504587156,0.14220183486238533,0.9954128440366973,0.6146788990825688,0.05963302752293578,0.8394495412844036,0.8532110091743119,0.24868882699314837,0.08004881449355,0.6087194296396323,-0.48548050024019646,6,9,8,0.6371559633027524,0.8467350242849434,0.18601969531184243,0.3789611564683107,0.823394495412844
2024-01-18,2721.277099609375,2751.4464687846453,2666.9722350938887,2673.4702530701006,45748100.0,124493256880.63965,0.02625589243011417,0.03076647641643393,0.13999602149212453,0.09079074162529355,0.34843326992815693,0.653501720353096,-0.03076647641643393,-0.13999602149212453,0.45044516750931374,0.2580517004104553,0.29457174156522165,0.2909436324358526,0.1996785572499485,91.30894810473788,49.23551727865333,16.83452305169743,32.4009942269559,0.9609899379902547,0.19855504561537762,0.04209120424417834,0.10423742798875857,1.0110864745011086,1.8234906438339727e-13,0.9930594686173582,25.547517389783092,1.1242020644197483,1.031280954833938,1.5203118914076044,0.028967006243863835,-0.011825778663280495,0.21519306473544791,0,0,0,0,0,0,3,0,0,4,True,0.003508261350171764,92.67192798415972,89.86345962497337,2.8084683591863495,57.189198720296154,0.021015573433703374,0.002447945147418907,-7.328072015840285,139.67081485757464,94.77737105470682,3.076647641643393,13.163474344294857,12.728333171012075,1686418200.0,0.21162909979242883,0.11158670302486207,0.9307035900050252,1.2458152722680227,-0.9332495486350201,-0.3461529358947305,2.8210105129487117,0.37145048762751215,0.035430472453781725,-0.04111351139258712,-0.01203822840291919,-0.04111351139258712,-2.4717083536634767,-3.112666145599131,0.004085718445677961,2.832671267410834,1.0873400253127732,1.075470160669245,1,2.1837094715913854,0.011036907463933376,0.43789475018741825,0.15574743679477335,0.08788555149074909,,,,14.130000114440918,0.13221158916075737,-0.788850221829491,148.1179962158203,1.0809780305208594,0.01622623004520385,0.015390285797731273,0.09713132619332406,4.144000053405762,0.21399998664855957,0.0950002670288086,0.008766720726242738,0.012923752948070799,0.05098780050975704,0.08162483707310564,0.09301717582348523,0.3037531653685761,0.053241145886720576,0.15556010805039308,0,0.981651376146789,0.8715596330275229,0.8761467889908257,0.6238532110091743,0.8532110091743119,0.12844036697247707,0.8211009174311926,0.8027522935779816,0.6422018348623854,0.009174311926605505,0.963302752293578,0.9403669724770642,0.03211009174311927,0.9954128440366973,0.6146788990825688,0.05504587155963303,0.9587155963302753,0.8899082568807339,0.4609251026947836,0.8844678544031814,0.7362488166271,-0.48794080266703294,9,9,9,0.5174311926605505,0.8413383702104694,0.16166358050669136,0.3789611564683107,0.9380733944954127
